Age,Gender,Weight (kg),protein_per_kg
42.69,Male,66.35,1.3743782969103242
58.24,Male,62.76,1.981038878266412
56.05,Female,108.46,1.1052922736492716
49.55,Male,70.38,1.701335606706451
19.63,Male,71.95,0.862821403752606
30.0,Male,62.21,2.5103681080212183
42.64,Female,68.67,1.6614242027086064
54.3,Male,63.7,1.1470957613814754
30.95,Male,69.68,1.3892078071182548
37.08,Female,124.35,0.7112183353437878
41.95,Male,84.87,1.3275597973371038
19.31,Male,88.14,0.8877921488540957
31.66,Male,68.09,1.4486708767807313
29.23,Female,86.06,0.8984429467813153
30.78,Female,86.39,1.304201875217039
52.86,Male,74.18,1.6461310326233485
22.95,Male,82.68,1.074020319303338
18.0,Female,126.28,0.9304719670573328
20.72,Male,61.14,1.601733725875041
47.93,Male,84.2,1.1034441805225652
21.89,Female,86.17,1.156551003829639
51.67,Female,71.23,1.1681875614207495
37.05,Female,88.74,0.9679963939598828
56.78,Male,61.2,1.5361111111111112
37.75,Female,122.88,0.7494303385416667
55.04,Male,128.21,0.69011777552453
39.86,Female,76.58,1.4601723687646904
28.24,Male,79.6,1.0491206030150757
41.39,Female,74.71,1.3714362200508634
31.25,Female,86.69,1.29184450340293
18.0,Male,73.07,1.043519912412755
50.09,Female,70.2,1.412108262108262
23.32,Male,83.87,0.8402289257183736
27.93,Male,81.57,1.171509133259777
34.81,Female,85.51,0.7670447900830312
52.35,Male,66.79,1.4409342715975444
25.23,Female,75.74,1.2651175072616847
44.15,Male,81.43,1.84514306766548
18.81,Male,111.51,0.5396825396825397
50.97,Male,102.86,1.220785533735174
40.31,Male,106.03,0.9156842403093464
40.2,Male,69.85,1.5947029348604154
31.86,Female,70.19,1.143182789571164
47.82,Male,94.37,1.2034544876549749
29.92,Male,79.3,1.08953341740227
22.58,Female,65.6,1.2658536585365856
52.43,Female,66.47,1.4475703324808185
18.16,Female,62.9,1.3588235294117648
35.11,Female,126.87,0.9368645069756444
41.93,Female,63.71,1.3600690629414536
31.76,Male,85.29,0.9281275647789892
23.74,Female,72.96,1.1910635964912282
26.88,Male,76.8,2.193359375
58.01,Male,65.1,1.5135176651305684
44.42,Male,85.65,1.4336252189141856
42.71,Male,64.12,2.084061135371179
22.74,Female,70.79,1.60601779912417
28.28,Female,127.87,0.54039258622038
34.31,Male,101.58,0.917208111833038
37.97,Female,85.45,0.9952018724400234
44.19,Male,78.2,1.078388746803069
30.99,Male,70.43,1.381371574613091
39.21,Male,64.36,1.930546923555003
28.46,Male,62.43,1.5239468204388915
28.02,Female,121.8,1.0502463054187192
34.95,Male,64.39,1.7305482217735677
39.94,Female,73.03,1.084622757770779
39.67,Female,63.8,1.7697492163009405
24.8,Female,76.2,1.2646981627296587
50.67,Male,89.05,1.2535654126895002
24.03,Male,62.64,1.9669540229885056
33.84,Female,112.61,0.9992007814581298
42.03,Female,85.2,1.3152582159624413
23.23,Female,80.58,1.0706130553487216
36.31,Female,69.3,1.4753246753246754
55.92,Female,85.06,1.244885962849753
59.3,Female,60.73,2.4027663428289148
24.02,Male,73.13,1.1907561876111037
36.08,Male,124.05,0.9798468359532446
37.87,Female,70.37,1.823504334233338
50.97,Male,64.05,1.2597970335675257
49.88,Female,80.52,1.0484351713859912
32.25,Male,85.88,0.9219841639496974
51.77,Female,81.91,1.0868025882065682
42.61,Male,73.27,1.6663027159819843
24.03,Female,60.22,1.4858850880106278
30.23,Male,113.49,0.8150497841219491
42.11,Male,63.47,1.3710414368993225
20.87,Female,60.07,2.606625603462627
33.09,Male,106.23,0.7020615645297938
57.94,Male,102.6,0.8688109161793373
22.16,Female,101.86,0.9192028274101708
44.04,Female,62.08,1.50757087628866
49.96,Female,96.25,1.2555844155844156
18.11,Female,92.43,1.2123769338959212
50.88,Male,77.1,1.0784695201037615
42.79,Female,73.63,1.8000814885236995
21.58,Male,77.79,0.993186784933796
44.04,Female,60.18,1.849950149551346
38.02,Female,81.79,0.9925418755349064
49.94,Male,66.58,1.4972964854310604
49.85,Male,87.05,1.7504882251579552
39.11,Male,127.62,0.7907067857702554
53.79,Male,64.81,1.3644499305662707
51.21,Male,102.58,1.2253850653148763
25.26,Male,76.4,1.2654450261780104
37.89,Female,67.92,1.6403121319199057
54.3,Male,70.11,2.32135216089003
19.99,Female,123.82,0.905104183492166
37.57,Female,80.93,1.0084023229951808
25.84,Female,71.47,1.2213516160626838
53.0,Male,105.34,0.644484526295804
48.29,Female,87.88,1.5822712790168414
51.83,Female,63.0,1.2265079365079363
36.99,Female,73.0,1.1584931506849314
33.74,Female,68.66,1.5637926012234198
35.09,Male,64.42,1.7357963365414466
40.11,Female,81.37,1.1840973331694726
43.12,Female,109.48,1.0325173547679942
20.22,Female,129.08,0.6365819646730709
44.76,Male,118.55,0.8118093631379165
39.03,Male,107.26,0.8015103486854372
40.07,Male,63.56,1.543108873505349
38.6,Female,85.92,0.99231843575419
53.26,Female,78.57,1.2201858215603922
31.89,Male,71.04,1.1399211711711712
36.35,Male,89.89,1.0564022694404271
33.5,Female,69.45,1.5501799856011518
43.12,Female,73.54,1.810443296165352
33.75,Female,75.28,1.5871413390010627
19.13,Female,65.07,1.8503150453357928
41.7,Male,72.98,1.075500137023842
51.26,Female,66.93,1.3083818915284624
44.8,Female,64.77,1.7693376563223715
31.88,Female,70.05,1.1544610992148467
33.89,Female,65.95,1.2644427596664138
33.89,Female,65.89,1.2683259978752466
51.65,Male,104.63,1.1078084679346267
49.4,Female,82.18,0.8902409345339497
28.1,Male,62.97,1.3971732571065587
20.05,Male,128.02,0.5611623183877519
33.84,Female,114.9,0.8114882506527414
22.9,Male,107.25,1.136223776223776
40.13,Female,71.74,1.011708948982437
27.57,Male,73.37,1.1612375630366634
54.19,Female,83.36,2.2057341650671787
53.21,Male,68.35,1.3928310168251647
51.97,Male,105.17,1.0211086811828467
44.78,Male,71.78,1.509055447199777
56.93,Female,64.06,1.3089291289416172
51.22,Female,75.48,1.476417594064653
18.9,Male,69.56,1.194220816561242
40.15,Male,69.22,1.5927477607627851
50.04,Female,91.17,1.3327849073160032
19.41,Male,63.92,1.4677722152690862
44.89,Female,73.15,1.369924812030075
30.99,Male,70.58,1.3651175970529894
56.13,Male,69.57,1.7977576541612763
56.6,Male,112.64,0.599609375
18.0,Female,83.93,0.9347074943405218
25.09,Female,81.46,0.9582617235452984
54.16,Female,86.11,1.253977470677041
21.64,Male,96.35,0.8053969901401141
29.19,Female,86.37,0.8939446567095055
34.12,Female,69.28,1.5650981524249423
55.92,Female,82.6,1.202784503631961
38.9,Female,61.3,1.538988580750408
45.36,Female,81.65,1.496631965707287
35.62,Female,60.15,1.1828761429758938
18.23,Female,64.71,1.484623705764179
27.79,Male,62.45,1.3932746196957566
37.26,Male,76.22,1.0072159538178955
23.12,Male,108.29,0.7115153753809216
38.87,Male,64.41,1.928427262847384
20.2,Male,65.36,1.2071603427172584
27.82,Male,62.8,1.3914012738853505
57.96,Male,90.0,1.395222222222222
44.02,Female,83.37,1.7905721482547678
19.21,Female,65.2,1.0578220858895704
39.69,Male,64.29,1.6028931404573026
50.2,Female,67.59,1.706021600828525
21.01,Male,81.03,0.8048870788596816
30.03,Female,77.65,1.4727623953638118
40.33,Female,72.45,0.9990338164251208
51.1,Male,65.34,1.2842056932966022
50.55,Male,88.69,0.9346036757244336
18.24,Male,66.13,1.4276425223045517
52.06,Female,80.01,0.897137857767779
53.73,Male,67.06,2.2523113629585443
39.82,Female,63.57,1.6213622778039956
48.7,Female,81.9,1.5811965811965811
34.05,Female,67.98,2.5097087378640777
57.37,Male,75.95,0.9691902567478604
52.23,Female,70.61,1.722135674833593
35.14,Male,69.97,1.723595826782907
29.13,Male,60.27,1.642608262817322
19.18,Male,63.84,1.4619360902255638
18.0,Male,64.06,1.287542928504527
43.87,Female,62.29,1.513565580349976
51.95,Male,70.63,1.183491434234745
51.65,Female,79.41,1.2733912605465307
45.18,Male,88.81,0.7836955297826821
57.13,Female,76.38,1.0771144278606966
54.5,Female,75.93,1.2666930067167128
58.89,Male,70.51,1.5223372571266487
31.63,Male,79.07,1.4970279499177943
28.59,Male,121.59,0.7052389176741508
46.99,Female,68.7,1.891266375545852
35.8,Female,90.7,1.0562293274531422
46.02,Female,108.76,0.9635895549834498
50.21,Male,69.07,1.1806862603156218
57.05,Male,81.06,1.124228966197878
26.86,Male,104.07,1.1649851061785337
52.09,Male,73.79,1.6655373356823415
47.77,Female,74.07,1.1428378560820849
40.36,Male,62.92,1.5549904640813732
49.74,Female,69.16,1.4298727588201272
47.28,Male,79.71,1.284029607326559
55.36,Female,129.96,0.7699292089873807
56.5,Female,63.97,2.328747850554948
33.64,Female,112.09,1.007761620126684
58.86,Male,88.37,1.3193391422428429
37.08,Male,75.89,1.227039135590987
27.69,Female,85.08,0.7851433944522802
29.81,Male,89.52,1.1300268096514745
51.95,Female,67.7,1.3487444608567207
59.3,Female,60.75,2.4079012345679014
29.79,Female,101.08,0.7689948555599526
54.98,Female,63.52,0.9672544080604532
58.71,Female,121.77,0.5766609181243327
22.95,Male,86.99,0.928382572709507
55.72,Female,69.41,1.785045382509725
18.0,Male,64.78,1.27817227539364
42.94,Male,102.29,0.9089842604360152
28.14,Female,122.06,1.045387514337211
24.81,Male,120.58,0.7356941449659976
56.87,Male,75.79,0.9554030874785592
38.84,Female,86.53,1.155206286836935
42.25,Female,64.15,1.8696804364770068
33.87,Female,115.26,0.8022731216380357
52.27,Female,66.73,0.994155552225386
47.99,Female,71.17,0.9872137136433892
38.59,Female,102.08,1.1088362068965518
20.01,Male,64.21,1.6704563152156988
33.63,Female,68.79,1.5817706061927606
24.88,Female,63.46,1.91900409706902
29.16,Female,85.31,2.02590552104091
46.98,Female,61.54,1.759668508287293
47.05,Female,84.97,1.1631163940214193
21.71,Male,106.93,1.0840736930702328
57.16,Male,97.47,1.34646557915256
21.9,Male,71.46,1.1973131821998322
38.82,Male,101.48,1.1095782420181317
47.7,Female,71.2,0.9730337078651684
34.47,Female,124.86,0.6603395803299696
29.01,Female,71.7,1.694142259414226
44.06,Male,65.34,1.2375267829813283
48.7,Male,88.21,0.8233760344632128
19.41,Male,73.86,1.8447062009206607
52.02,Female,70.07,1.193806193806194
25.84,Male,70.64,1.6339184597961496
29.35,Male,85.8,1.0715617715617716
48.17,Male,87.0,1.593103448275862
46.09,Male,60.33,2.069617105917454
57.32,Male,85.51,0.953455736171208
55.47,Female,75.45,1.6789927104042413
50.97,Female,70.71,1.0227690567105077
51.75,Female,85.03,1.29483711631189
53.28,Female,81.3,0.8437884378843789
23.21,Female,84.11,0.8385447628106052
23.41,Male,60.3,1.4824212271973467
55.21,Male,119.24,0.6981717544448172
52.3,Female,74.39,1.653448044091948
50.02,Male,61.35,1.6255908720456398
52.84,Male,82.81,0.8176548725999274
44.91,Male,70.99,1.5396534723200452
25.28,Male,81.5,0.9558282208588956
55.6,Female,76.07,1.3511239647692916
28.88,Male,86.69,1.073018802630061
21.35,Female,76.1,1.4240473061760843
31.73,Male,97.56,1.1296637966379663
27.96,Male,127.54,0.5309706758663948
47.09,Male,66.09,1.7889241942805263
41.76,Female,64.91,1.863041133877677
56.45,Female,128.7,0.5450660450660452
56.13,Male,88.63,1.288954078754372
41.11,Male,79.75,1.366896551724138
19.02,Female,69.56,1.1949396204715357
23.27,Male,68.19,1.8831206921836048
45.61,Female,109.32,0.9568240029271864
47.13,Male,85.11,1.170485254376689
26.77,Female,76.64,2.204984342379958
35.08,Male,102.43,0.99990237235185
33.17,Male,65.2,1.2233128834355829
18.0,Female,118.78,0.6917831284728069
44.37,Male,94.73,1.2613744325979095
55.04,Female,62.63,1.9120229921762733
20.18,Male,76.35,2.07177472167649
43.15,Male,94.27,1.0981224143417845
57.36,Male,82.23,1.2709473428189226
51.04,Male,108.93,0.6593225006885155
18.0,Female,64.14,1.2979420018709074
36.8,Male,88.9,0.972103487064117
39.94,Female,73.91,1.0708970369368151
22.16,Female,108.0,1.073611111111111
45.71,Male,62.24,1.5036953727506426
55.44,Male,71.14,1.219988754568457
38.65,Male,85.69,0.8850507643832419
52.91,Female,73.45,1.5357385976855005
30.81,Male,78.17,1.5642829730075476
30.93,Male,77.16,1.6168999481596684
32.19,Male,77.12,0.821058091286307
51.34,Female,65.03,1.2894048900507458
28.7,Female,87.93,1.7558284999431364
55.97,Male,93.37,0.8661240227053657
51.5,Female,66.95,0.9952203136669155
32.12,Female,88.56,0.98340108401084
22.53,Male,87.94,0.9126677279963612
58.95,Male,125.64,0.7574021012416428
58.87,Female,60.69,1.334981051244027
42.09,Female,73.94,1.082905058155261
22.81,Male,106.72,0.5718703148425788
58.65,Male,97.08,1.13442521631644
47.03,Male,79.86,1.2763586275982972
19.37,Female,111.58,0.5388062376770031
49.09,Female,82.41,1.5609756097560974
21.6,Male,79.14,0.9826889057366692
33.84,Male,75.75,2.1284488448844883
31.05,Male,75.3,1.4483399734395752
43.14,Female,127.85,1.2830660930778257
38.0,Male,70.53,1.820360130440947
47.95,Female,69.3,1.7735930735930736
41.78,Female,71.94,1.219210453155407
28.07,Female,76.11,0.9378531073446328
40.05,Male,87.67,0.6906581498802327
54.12,Female,116.89,1.0496193001967662
54.9,Female,63.44,1.8710592686002523
38.0,Female,68.59,1.6454293628808865
32.17,Female,83.85,0.8762075134168158
39.95,Male,81.83,1.1741415128925825
20.23,Male,82.87,1.121636297815856
30.42,Female,89.41,1.1310815345039704
40.8,Female,65.19,1.0194815155698729
40.87,Male,77.58,1.2941479762825472
49.99,Male,86.69,1.7547583342946131
55.25,Male,75.34,1.3660737987788691
51.84,Male,60.76,2.264647794601712
22.2,Female,96.51,1.1196767174386073
52.05,Female,117.02,0.8012305588788242
53.0,Male,73.5,1.5212244897959184
19.64,Male,75.01,1.3638181575789894
35.86,Male,70.52,1.4651162790697674
54.08,Female,116.6,1.0602058319039451
36.42,Female,60.48,1.1891534391534393
54.28,Female,115.41,1.080235681483407
47.68,Female,115.38,0.9758190327613104
29.08,Male,81.0,1.1996296296296296
40.91,Male,62.41,1.4076269828553116
49.26,Male,61.87,1.7536770648133184
39.34,Female,86.39,1.160898252112513
34.77,Male,66.47,1.6121558597863697
39.97,Female,76.68,1.4581377151799686
21.82,Female,117.19,0.8429046847000597
21.04,Female,76.17,1.4186687672311933
33.92,Male,112.16,0.9978601997146932
25.87,Male,127.73,0.9260941047522118
54.35,Female,66.04,2.288007268322229
42.58,Female,96.17,0.8587917229905376
44.98,Male,73.37,1.3615919313070737
35.9,Female,69.3,1.4875901875901878
41.47,Male,66.82,1.120023944926669
35.01,Female,66.06,1.6179231002119283
33.02,Female,67.64,1.1950029568302778
39.67,Male,77.01,1.4464355278535257
36.35,Female,111.91,0.7117326423018497
32.24,Female,67.96,1.4514420247204238
49.04,Female,81.68,0.9505386875612144
35.32,Male,101.3,1.0122408687068116
32.88,Male,81.64,0.9473297403233708
25.77,Female,70.99,1.6219185800817018
42.91,Male,66.57,1.7638575935105905
18.0,Male,63.77,1.4428414615022738
50.19,Male,69.37,1.165921868242756
52.87,Male,115.13,0.9193954659949622
44.14,Male,69.6,1.310057471264368
42.82,Female,128.45,1.2815881666017908
41.05,Male,120.69,0.6667495235727898
36.35,Male,70.18,1.482473639213451
40.63,Female,82.11,1.5431737912556327
33.77,Female,69.68,1.5651549942594718
56.83,Male,75.19,0.9608990557254954
38.72,Male,62.05,1.5234488315874295
44.0,Male,86.56,1.4150878003696856
54.15,Female,126.42,0.8108685334598956
51.99,Male,66.46,1.436352693349383
44.27,Male,94.44,1.2561414654807286
37.12,Female,73.73,1.6321714363217144
58.09,Female,75.4,0.8176392572944297
28.11,Male,84.66,0.7853768013229387
42.03,Male,72.67,1.2022842988853724
57.63,Male,75.21,1.058768780747241
30.09,Female,78.54,1.0887445887445888
47.04,Male,67.16,1.401429422275164
20.94,Female,72.76,1.7028587135788895
27.82,Female,114.63,0.7985693099537644
53.37,Female,73.79,1.5275782626372136
45.02,Female,78.3,1.1338441890166029
33.86,Male,115.57,0.7979579475642468
33.13,Male,68.35,1.1830285296269205
44.48,Male,65.24,1.4437461679950951
41.13,Male,64.84,1.795496607032696
55.46,Female,118.62,0.7057831731579834
30.83,Male,64.61,2.0947221792292217
28.85,Male,121.38,0.8234470258691713
41.07,Female,120.75,0.6594616977225672
45.96,Female,60.22,1.1912985719030222
20.99,Male,100.4,0.6770916334661354
26.14,Female,62.59,2.029557437290302
25.24,Female,67.04,1.618436754176611
36.89,Female,72.96,1.1577576754385963
56.08,Male,110.26,0.9604571013966988
51.75,Female,85.01,1.295965180566992
26.71,Male,102.77,0.6319937725017029
41.17,Female,94.23,1.1457073118964236
31.83,Male,61.58,1.3145501786294251
19.05,Male,82.9,0.8814234016887815
20.43,Female,75.42,2.119331742243437
45.03,Male,65.85,1.6472285497342447
48.38,Female,74.03,1.1394029447521274
18.78,Male,74.11,1.852111725812981
22.9,Male,87.9,0.9186575654152446
26.82,Female,107.53,0.9163954245326886
53.84,Male,64.74,1.3690145196169292
27.37,Female,89.6,0.8930803571428572
48.62,Male,79.69,1.2321495796210316
26.22,Male,85.99,1.1786254215606466
36.93,Male,76.43,1.2123511710061492
44.69,Male,65.2,1.7671779141104291
54.07,Female,67.26,2.2285162057686585
50.0,Female,95.55,0.9320774463631608
42.01,Male,64.11,1.872406800811106
52.72,Female,84.16,1.1905893536121674
54.24,Female,86.41,1.201365582687189
57.13,Female,68.87,1.2239001016407725
51.92,Female,84.35,1.3002963841138118
26.82,Female,104.07,1.1634476794465265
20.77,Male,60.5,1.6358677685950411
40.7,Male,82.29,1.135131850771661
52.11,Female,63.88,1.118973074514715
27.49,Male,89.12,1.3158662477558347
42.94,Male,82.8,0.753864734299517
41.29,Female,65.13,1.7921080915092893
39.7,Male,80.09,1.175177924834561
21.9,Male,117.16,0.8368897234551042
56.27,Female,87.41,1.3128932616405449
22.93,Male,81.65,0.9375382731169626
27.94,Male,128.16,0.5379993757802747
51.73,Male,71.82,1.1051239209133947
52.08,Male,72.26,1.1033766952670911
31.17,Male,87.7,1.329988597491448
50.97,Female,88.57,1.2566331715027663
22.88,Female,81.57,0.9452004413387276
22.89,Female,81.45,0.9478207489257212
40.3,Female,81.34,1.1717482173592328
41.9,Male,64.93,1.863237332511936
54.76,Male,75.19,1.6869264529857697
36.19,Female,60.07,1.1951057100049942
46.52,Female,88.18,1.4102971195282377
53.51,Male,126.42,0.8151400094921689
32.24,Male,85.42,0.92765160383985
59.11,Female,86.97,0.9878118891571808
39.99,Male,106.84,0.9189442156495696
44.09,Female,86.21,1.4189769168309945
30.47,Female,90.87,1.2329701771761858
32.24,Male,84.32,0.8805740037950665
25.26,Male,66.68,1.622975404919016
49.96,Male,68.13,1.6923528548363425
58.76,Female,65.46,1.224717384662389
42.51,Female,82.64,0.7539932236205228
22.11,Male,78.82,1.5776452676985535
45.97,Male,89.37,1.057513707060535
51.67,Female,85.7,1.578879813302217
20.09,Female,73.19,1.0452247574805302
46.78,Male,87.25,1.842406876790831
26.24,Male,76.21,1.022438000262433
51.95,Male,66.54,1.0055605650736397
55.93,Male,93.71,0.8711983779746025
20.01,Female,83.91,1.1028482898343464
37.06,Female,72.62,1.6575323602313412
34.83,Female,70.38,1.7047456663824951
44.04,Male,78.71,1.0780078770168977
48.66,Female,82.82,1.29340738951944
20.14,Male,82.8,1.1008454106280194
26.16,Male,127.76,0.9226675015654352
58.06,Male,90.75,1.3916253443526172
30.43,Male,85.32,1.332395686826067
52.52,Male,63.6,1.24874213836478
58.71,Female,96.91,1.1299143535238882
18.91,Male,64.69,1.0684804452001857
35.71,Male,84.67,1.1600330695641905
48.19,Male,129.52,0.83624150710315
43.91,Male,65.52,1.2200854700854702
50.16,Male,61.46,1.6247966156849984
49.72,Male,96.87,1.241664085888304
25.87,Male,73.7,1.1208955223880597
29.19,Female,81.84,1.6660557184750733
18.25,Female,69.93,1.1924781924781924
36.96,Female,77.03,0.9770219395040892
54.0,Male,64.53,1.3654114365411436
41.09,Male,71.53,1.2062071857961694
28.73,Female,125.2,0.6103833865814696
23.3,Female,61.25,1.4215510204081632
37.95,Male,83.75,1.176
37.14,Female,69.9,1.0625178826895565
47.64,Female,114.48,0.9876834381551362
33.74,Male,75.66,1.5746761829236058
23.0,Male,60.9,1.4441707717569787
52.01,Female,66.01,0.9951522496591424
47.27,Female,84.7,1.1636363636363636
20.98,Male,86.87,0.9106711177621734
22.77,Female,82.95,1.0481012658227848
32.71,Female,106.25,0.6904470588235294
47.27,Female,127.94,0.7591839924964827
18.0,Female,64.08,1.3389513108614233
39.33,Female,80.72,1.1977205153617445
46.23,Male,63.53,1.603494412088777
38.27,Male,76.55,1.0683213585891576
38.69,Female,61.99,2.6823681238909503
49.96,Male,66.26,1.5155448234228794
51.22,Male,102.85,1.2185707340787555
32.01,Female,88.31,0.984146755746801
57.47,Male,61.72,2.1746597537265067
36.01,Female,100.27,0.7793956317941558
46.3,Female,88.61,1.411465974494978
30.07,Male,91.03,1.23014390860156
33.09,Female,77.7,1.0395109395109394
18.0,Male,81.56,1.312408043158411
43.78,Male,65.02,1.2529990772070132
46.96,Female,73.93,0.9500879210063572
27.52,Male,62.28,1.519588953114965
45.28,Female,73.85,1.3626269465132024
55.04,Female,75.97,1.348295379755167
50.09,Female,87.37,1.760444088359849
19.0,Female,88.48,1.1384493670886076
35.89,Female,121.5,0.6856790123456791
40.34,Female,63.28,1.5382427307206068
48.95,Male,105.21,0.9625510882995914
55.02,Male,85.96,1.1867147510469986
21.42,Female,74.93,1.69678366475377
42.79,Male,83.22,1.3461908195145398
18.36,Female,64.51,1.432491086653232
43.76,Female,78.37,1.0678831185402575
53.69,Male,78.77,1.964961279675004
20.09,Male,120.19,1.0963474498710375
58.94,Female,88.11,1.328339575530587
39.04,Male,61.29,2.711045847609724
44.1,Female,89.56,1.439258597588209
53.29,Male,123.92,0.5599580374435119
44.46,Female,124.87,0.8103627772883799
31.63,Female,61.67,1.3069563807361764
45.06,Female,64.7,1.7782071097372487
39.11,Female,102.76,1.101985208252238
46.8,Male,66.4,1.414759036144578
55.77,Female,110.05,0.9580190822353476
28.59,Male,76.37,2.1302867618174672
45.89,Female,88.49,1.078087919538931
34.05,Female,64.64,1.312035891089109
55.13,Male,62.03,1.9268096082540704
56.89,Male,78.62,0.9449249554820656
23.94,Female,70.2,1.623931623931624
28.59,Female,75.66,2.146048109965636
40.02,Female,106.35,0.9241184767277856
49.88,Female,68.74,1.697846959557754
52.01,Female,104.64,1.1147744648318043
30.02,Female,68.36,1.189877121123464
30.13,Male,121.96,0.7930469006231552
19.8,Male,124.68,0.8977382098171318
28.17,Female,79.89,1.043935411190387
45.23,Female,63.65,1.4058130400628437
52.37,Female,65.18,1.5388155876035592
45.9,Female,60.07,1.6552355585150658
19.25,Male,64.25,1.8659922178988329
58.09,Female,81.78,1.2470041574957202
43.32,Female,94.35,1.1030206677265502
30.84,Female,63.43,2.448525934100583
34.28,Female,68.08,2.5139541715628675
49.02,Male,68.35,1.1177761521580103
27.69,Female,87.03,1.2642766862001609
49.55,Male,80.36,1.0517670482827275
30.16,Female,107.29,1.1086774163482152
24.91,Female,87.05,1.2987937966685814
54.93,Female,75.49,1.678367995761028
50.14,Male,89.21,0.9291559242237418
29.25,Male,121.49,0.8233599473207672
19.99,Male,74.85,1.3779559118236475
18.0,Female,119.06,0.6894003023685537
54.97,Male,84.36,1.2140825035561875
54.34,Female,86.16,1.3789461467038069
36.83,Female,70.07,1.078064792350507
55.58,Male,62.95,1.9057982525814137
39.92,Male,68.9,1.430188679245283
18.0,Female,64.18,1.4387659707073854
26.68,Female,89.64,0.8885542168674699
22.16,Male,110.42,1.1853830827748597
21.82,Female,110.13,1.1929537818941252
29.07,Female,107.32,0.9851844949683192
28.05,Female,67.84,0.9706662735849056
49.26,Female,78.95,1.237112096263458
42.01,Female,88.49,1.0267826873093004
22.29,Female,95.49,1.1403288302440049
53.76,Male,71.01,1.4690888607238417
56.62,Male,74.69,1.4671308073369929
53.99,Male,64.07,1.1510847510535354
49.01,Male,78.66,1.006610729722858
41.09,Male,71.61,1.5198994553833265
49.83,Female,66.38,1.537210003012956
52.43,Male,65.75,1.5102661596958171
32.15,Female,85.12,0.9179981203007518
38.97,Male,86.6,1.1564665127020786
42.54,Male,113.44,1.0156029619181943
37.26,Male,73.59,1.7380078815056397
34.3,Female,112.68,0.9992012779552716
24.97,Female,88.18,1.2804490814243592
30.74,Female,70.63,1.3869460569163246
28.97,Female,87.6,1.761529680365297
18.82,Female,69.36,1.1969434832756631
43.99,Male,125.44,0.8137755102040817
49.18,Female,78.61,1.0138659203663656
49.19,Male,61.67,1.7583914383006325
56.16,Female,88.33,1.2940110947582928
46.86,Female,61.37,1.7748085383737984
41.02,Female,100.43,1.135218560191178
47.82,Female,128.91,0.8399658676596075
29.98,Male,113.31,0.8042538169623157
50.69,Female,70.44,1.026405451448041
29.04,Female,87.27,1.7716282800504184
24.95,Female,81.32,1.206468273487457
27.94,Female,79.96,1.053526763381691
19.07,Male,89.34,1.125923438549362
27.12,Male,76.72,1.580813347236705
49.23,Male,82.91,1.47436979857677
34.12,Male,65.85,1.2769931662870162
43.28,Male,66.09,1.8703283401422304
41.99,Male,70.24,1.491742596810934
51.95,Female,66.26,1.0147902203440988
48.76,Female,83.07,1.293126279041772
18.0,Male,126.57,0.9370308919965236
35.86,Male,100.0,0.7967
51.22,Male,60.18,1.348953140578265
48.72,Male,67.64,1.1247782377291544
23.37,Female,106.75,1.1506323185011709
31.74,Female,126.61,0.9706184345628308
47.81,Male,73.16,1.1662110442864952
26.63,Male,88.26,1.346702923181509
21.25,Male,66.88,1.396680622009569
43.04,Female,66.3,1.7589743589743592
31.08,Male,78.56,1.5386965376782076
56.21,Male,82.19,1.2030660664314394
54.53,Female,86.51,1.188648711131661
19.41,Male,98.59,1.026371842986104
25.69,Male,71.5,1.0261538461538462
42.53,Female,110.31,1.0234792856495332
27.8,Female,101.46,0.8418095801301005
19.08,Male,95.13,1.2574371912120257
18.33,Male,68.69,1.7293638084146166
30.82,Female,62.2,2.492122186495177
23.11,Male,107.62,1.1327820107786657
59.2,Female,87.83,1.3328020038711148
42.86,Male,60.98,1.103476549688423
24.94,Female,81.68,1.1928256611165524
30.25,Female,78.89,1.108505514006845
22.07,Female,86.77,1.155583727094618
38.25,Male,61.84,1.2605109961190168
59.23,Female,96.65,1.1404035178479048
52.82,Male,73.65,1.6780719619823488
18.0,Female,60.51,1.3176334490166917
38.99,Male,64.0,1.9440625
23.13,Male,119.74,0.930766661099048
24.88,Female,112.95,0.7635236830455954
31.79,Female,77.27,0.8182994693930374
49.12,Female,60.66,1.302835476425981
32.22,Male,113.53,0.8554567074781996
19.17,Male,65.96,1.2061855670103094
45.65,Male,72.98,1.5339819128528362
56.01,Male,125.54,0.9521268121714196
27.58,Male,65.71,1.4133313042154925
57.96,Male,108.85,1.1244832338079929
21.1,Female,81.52,0.8025024533856723
50.91,Female,66.53,1.330978505937171
18.0,Male,65.45,1.4608097784568372
46.91,Male,66.84,1.4046977857570315
23.02,Female,108.38,0.7104631850894999
52.92,Female,68.57,1.4388216421175442
30.99,Female,87.18,1.295021793989447
26.83,Female,69.95,1.813152251608292
23.56,Female,81.45,0.949416820135052
45.86,Male,72.68,1.5386626307099611
18.0,Female,73.04,1.035049288061336
56.78,Male,75.84,0.9518723628691982
39.97,Male,106.06,0.91608523477277
31.0,Male,79.43,1.5199546770741532
51.89,Male,105.25,1.1012826603325416
45.16,Male,89.02,0.7737587059087845
36.75,Female,124.3,0.7079646017699115
49.92,Male,80.85,1.0535559678416824
43.81,Male,97.39,0.9645754184207824
19.8,Male,101.23,1.043070236096019
56.9,Male,76.44,0.9428309785452642
22.27,Male,63.27,1.6175122490911964
